button,category,movie_name,card_title,price,sold_date
Add to cart,posters,STAR WARS: THE EMPIRE STRIKES BACK (1980),Two Cast and Crew Credits Folder,$195,
Sold Archive,posters,PULP FICTION (1994),"Cinema Poster Live Auction - November 2018 US One-Sheet ""Lucky Strike"" Advance Poster (1994)","£2,091","Sold on 13 Nov, 2018"
Add to cart,posters,STAR WARS: RETURN OF THE JEDI (1983),Y-Wing Pilot Video Animatics Character Hand-Drawn by Nilo Rodis-Jamero,"$2,995",
Add to cart,posters,STAR WARS: A NEW HOPE (1977),Kay Freeborn-autographed Photo,£395,
Sold Archive,posters,ALIENS (1986),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #544 - Limited-Edition 30th Anniversary Reebok Alien Stomper Sneakers,"$3,125","Sold on 30 May, 2023"
Sold Archive,posters,BACK TO THE FUTURE (1985),Entertainment Memorabilia Live Auction - London - 2020 Mayor Goldie Wilson (Donald Fullilove) Campaign Poster,"£5,000","Sold on 19 Nov, 2020"
Sold Archive,posters,ROGUE ONE: A STAR WARS STORY (2016),Entertainment Memorabilia Live Auction 2018 Chirrut Îmwe (Donnie Yen) Exhibition Costume Display,"£14,760","Sold on 31 Aug, 2018"
Sold Archive,posters,STAR WARS: RETURN OF THE JEDI (1983),"Cinema Poster Live Auction - Fall 2020 Lot #325 - Cinema Poster Live Auction - Revenge of the Jedi 'Undated' Teaser US One-Sheet Poster, 1983","£2,125","Sold on 7 Oct, 2020"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Poster Live Auction - Fall 2022 Lot #342 - Poster Live Auction - US One-Sheet Hildebrandt Artwork Transparency, 1977","£8,125","Sold on 9 Sep, 2022"
Sold Archive,posters,"SHINING, THE (1980)",Entertainment Memorabilia Live Auction - London - 2021 Stanley Kubrick-autographed Photo,"£1,750","Sold on 5 Nov, 2021"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - Los Angeles - 2020 1977/1978 Darth Vader Promotional Costume With Poster-Matched Helmet,"$287,500","Sold on 26 Aug, 2020"
Sold Archive,posters,STAR WARS: RETURN OF THE JEDI (1983),"Poster Live Auction - Fall 2022 Lot #398 - Poster Live Auction - US One Sheet Poster - Undated 'Revenge' Teaser, 1983","£4,687","Sold on 23 Aug, 2022"
Sold Archive,posters,STAR WARS: RETURN OF THE JEDI (1983),"Cinema Poster Live Auction - Winter 2021 Revenge of the Jedi 'Undated' Teaser US One-Sheet Poster, 1983","£3,125","Sold on 16 Nov, 2021"
Add to cart,posters,WHO FRAMED ROGER RABBIT (1988),1989 Amblin Entertainment Christmas Card,£75,
Add to cart,posters,WHAT LIES BENEATH (2000),Japanese Promotional Poster,$45,
Sold Archive,posters,STAR TREK: THE ORIGINAL SERIES (1966-1969),TV Treasures Live Auction Tantalus V Insignia Patch,"$2,812","Sold on 1 Nov, 2018"
Sold Archive,posters,QUATERMASS II (1957),"Cinema Poster Live Auction - Winter 2021 UK Quad, 1957","£1,500","Sold on 22 Nov, 2021"
Sold Archive,posters,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction - London - 2021 George Lucas and Steven Spielberg-autographed Limited-edition Poster,"£5,312","Sold on 2 Nov, 2021"
Sold Archive,posters,BLADE RUNNER 2049 (2017),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #629 - Cast-Autographed Limited Edition Light-Up Replica Rick Deckard Blaster,"$7,500","Sold on 30 May, 2023"
Add to cart,posters,ALL THROUGH THE NIGHT & OTHER LOT (1942),"Studio Release Photos (17) & Heralds (2) (8"" x 10""); Very Fine-",$295,
Sold Archive,posters,YOUNG AND THE RESTLESS (1973-2023),The Young and the Restless 50th Anniversary Online Auction Lot #1: Main Cast-Autographed 50th Anniversary Poster,"$2,125","Sold on 5 Apr, 2023"
Sold Archive,posters,BATTERIES NOT INCLUDED (1987),Entertainment Memorabilia Live Auction - London - 2019 Hand-Painted One-Sheet Artwork,"£7,687","Sold on 5 Sep, 2019"
Sold Archive,posters,"BEATLES, THE",Entertainment Memorabilia Live Auction - London - 2022 Lot # 467 - Set Of Five Richard Avedon Stern Magazine Posters,"£5,000","Sold on 4 Oct, 2022"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction - Summer 2019 US One-Sheet ""Style-A Printer's Proof"" Poster, 1977","£5,000","Sold on 24 Jun, 2019"
Sold Archive,posters,HARRY POTTER AND THE PRISONER OF AZKABAN (2004),"Poster Live Auction - Fall 2022 Lot #127 - Poster Live Auction - Promotional Lenticular Cinema Display Poster, 2003","£1,875","Sold on 5 Sep, 2022"
Sold Archive,posters,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Cinema Poster Live Auction - Winter 2021 Original Full Colour Painted Concept Artwork, 1980","£53,125","Sold on 23 Nov, 2021"
Sold Archive,posters,DOUBLE INDEMNITY (1944),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 334 - One-Sheet (27"" x 41"") Autographed by Barbara Stanwyck; Fine+ on Linen","$5,312","Sold on 19 Apr, 2023"
Sold Archive,posters,JAMES BOND COLLECTIBLES,"Poster Live Auction - Fall 2022 Lot #144 - Poster Live Auction - Daniel Craig Autographed 007 Bookplate and Limited Edition Presentation Book with Exclusive Studio Photographs, 2021","£3,750","Sold on 30 Aug, 2022"
Sold Archive,posters,JAMES BOND: DR. NO (1962),"Cinema Poster Live Auction - Summer 2019 UK Quad Poster, 1962","£9,920","Sold on 14 Jun, 2019"
Sold Archive,posters,LIVE AND LET DIE (1973),"Poster Live Auction - Fall 2022 Lot #178 - Poster Live Auction - UK Quad, 1973","£2,000","Sold on 14 Sep, 2022"
Sold Archive,posters,"MURDER, MY SWEET (1944)","Online Collectible Posters Auction: Los Angeles 2023 Lot # 355 - One-Sheet (27"" x 41""); Very Fine- on Linen","$1,875","Sold on 19 Apr, 2023"
Sold Archive,posters,BREAKFAST AT TIFFANY'S (1961),"Cinema Poster Live Auction - Summer 2019 German A0 Poster, 1961","£1,750","Sold on 20 Jun, 2019"
Add to cart,posters,STAR WARS: RETURN OF THE JEDI (1983),Lucasfilm Fan Club Pack,£295,
Add to cart,posters,ALIENS (1986),Replica Xenomorph Egg,£595,
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #1297 - International Style ""C"" One-Sheet","$2,000","Sold on 30 May, 2023"
Sold Archive,posters,GODZILLA (1954),"Cinema Poster Live Auction - Spring 2021 Bryan Fuller Collection: US Three-Sheet, 1956","£3,750","Sold on 19 Apr, 2021"
Add to cart,posters,BOB DYLAN (1967),"Album Poster (22"" x 33""); Very Fine Folded, Full-Bleed",$95,
Sold Archive,posters,TED 2 (2015),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #474 - Comic-Con Ted Lookalike Bear,"$12,500","Sold on 30 May, 2023"
Sold Archive,posters,"BLUES BROTHERS, THE (1980)",Entertainment Memorabilia Live Auction - London - 2019 Sir Christopher Lee Estate Collection: Autographed Album Dedicated to Christopher Lee,"£3,075","Sold on 6 Sep, 2019"
Sold Archive,posters,E.T. THE EXTRA-TERRESTRIAL (1982),"March Poster Online Auction: London 2023 Lot #104 - Poster Live Auction - US One-Sheet Advance ""Spaceship in the Clouds"" Style, 1982","£1,875","Sold on 1 Mar, 2023"
Sold Archive,posters,VARIOUS PRODUCTIONS,James Bond Autographed Framed Display,"£1,295","Sold on 9 Apr, 2019"
Sold Archive,posters,ZULU (1964),Entertainment Memorabilia Live Auction - London - 2022 Lot # 1536 - Set of Yousuf Karsh Cast Photographs,"£2,500","Sold on 27 Oct, 2022"
Sold Archive,posters,ONCE UPON A TIME IN HOLLYWOOD (2019),"Cinema Poster Live Auction - Spring 2021 Set of Four Faux Promotional Rick Dalton (Leonardo DiCaprio) Posters, 2019","£3,437","Sold on 25 Mar, 2021"
Sold Archive,posters,"BIG SLEEP, THE (1946)",Movie Poster Concept Artwork,"£1,195","Sold on 24 Jan, 2017"
Sold Archive,posters,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Cinema Poster Live Auction - Winter 2021 FEREF ARCHIVE: Original Negative with 1 of 1 Proof Print, 2021","£2,000","Sold on 8 Dec, 2021"
Sold Archive,posters,STAR WARS: RETURN OF THE JEDI (1983),"Entertainment Memorabilia Live Auction - London - 2021 Harrison Ford, Carrie Fisher, Mark Hamill, Richard Marquand And Main Cast Autographed Photograph","£5,000","Sold on 20 Oct, 2021"
Add to cart,posters,GATE OF HELL (1953),"Japanese B2 (20"" x 28.5""); Near Mint Folded",$495,
Sold Archive,posters,THEM (1954),"Cinema Poster Live Auction - Spring 2021 Bryan Fuller Collection: US Three-Sheet, 1954","£2,000","Sold on 20 Apr, 2021"
Sold Archive,posters,JAWS (1975),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 81 - 30"" X 40""; Very Fine- on Linen","$2,000","Sold on 19 Apr, 2023"
Sold Archive,posters,WAR OF THE WORLDS (1953),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 153 - Half Sheet (22"" x 28""); Style B; Very Fine- Folded","$16,250","Sold on 19 Apr, 2023"
Sold Archive,posters,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 132 - One-Sheet (36.5"" x 46""); Purple Variant Style B, Printer's Proof; Very Fine+ on Linen","$3,437","Sold on 19 Apr, 2023"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction June 2018 1-Sheet ""Birthday"" Poster (1978)","£2,460","Sold on 23 May, 2018"
Sold Archive,posters,STAR WARS - ALL ITEMS,"Cinema Poster Live Auction - Spring 2020 Lot #76 - Cinema Poster Live Auction - Richard Edlund Collection: US One-Sheet Poster - ""Style"" A First Printing, 1977","£1,625","Sold on 27 Feb, 2020"
Add to cart,posters,WHAT LIES BENEATH (2000),Asian Market Double Sided Poster,$45,
Add to cart,posters,ALICE IN WONDERLAND (2010),Autographed Visual Companion,£795,
Sold Archive,posters,CASABLANCA (1942),"Cinema Poster Live Auction - Winter 2021 Belgian Affiche, 1947","£2,812","Sold on 16 Nov, 2021"
Add to cart,posters,STAR WARS: PREQUEL TRILOGY (1999-2005),Special Edition Press Kit,$225,
Add to cart,posters,GALAXY QUEST (1999),SIGGRAPH ILM Recruitment Poster,£75,
Sold Archive,posters,HALLOWEEN (1978),"Cinema Poster Live Auction - Spring 2021 Bryan Fuller Collection: Australian One-Sheet, 1979","£1,500","Sold on 29 Mar, 2021"
Sold Archive,posters,STAR WARS: RETURN OF THE JEDI (1983),"Cinema Poster Live Auction - Spring 2021 Bryan Fuller Collection: US Six-Sheet, 1983","£2,250","Sold on 13 Apr, 2021"
Sold Archive,posters,JAMES BOND: YOU ONLY LIVE TWICE (1967),"Cinema Poster Live Auction - Fall 2020 UK Quad - Style C, 1967","£3,437","Sold on 12 Oct, 2020"
Sold Archive,posters,M (1931),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 365 - Pre-War German (37.5"" x 56""); Very Fine on Linen","$28,125","Sold on 19 Apr, 2023"
Add to cart,posters,BRUCE LEE,"Extensive Magazine, Book and Ephemera Archive",£695,
Sold Archive,posters,SUPERMAN III (1983),Entertainment Memorabilia Live Auction - London - 2022 Lot # 413 - Superman's (Christopher Reeve) Screen-Matched Synthetic Kryptonite Crystal,"£28,125","Sold on 26 Oct, 2022"
Sold Archive,posters,BEAUTY'S WORTH (1922),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 511 - One-Sheet (27"" x 41""); Very Fine on Linen","$3,437","Sold on 19 Apr, 2023"
Sold Archive,posters,JAMES BOND: TOMORROW NEVER DIES (1997),Entertainment Memorabilia Live Auction - London - 2019 Samsonite® Promotional Briefcase,"£1,476","Sold on 30 Sep, 2019"
Sold Archive,posters,"SEX PISTOLS, THE",Entertainment Memorabilia Live Auction - London - 2022 Lot # 597 - Never Mind the Bollocks Here's the Sex Pistols Poster,"£1,500","Sold on 4 Oct, 2022"
Sold Archive,posters,JAMES BOND: FROM RUSSIA WITH LOVE (1963),"Poster Live Auction - Fall 2022 Lot #153 - Poster Live Auction - French Double Double Grande Affiche (Four-Panel), 1963","£5,000","Sold on 9 Sep, 2022"
Sold Archive,posters,STAR TREK III: THE SEARCH FOR SPOCK (1984),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Hand-Painted Bob Peak Poster Concept Illustration,"$28,125","Sold on 26 Aug, 2020"
Sold Archive,posters,ABBOTT AND COSTELLO MEET THE MUMMY (1955),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Hand-painted British Quad Poster Concept Artwork,"$3,750","Sold on 1 Jun, 2021"
Sold Archive,posters,ARMAGEDDON (1998),Entertainment Memorabilia Live Auction 2018 Production-Used Clapperboard and Cast Autographed Banner,"£1,476","Sold on 31 Aug, 2018"
Add to cart,posters,DUNGEONS & DRAGONS (2000),Promotional Japanese Booklet,£15,
Sold Archive,posters,JAWS (1975),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 80 - Japanese B0 (39"" x 62""); Very Fine on Linen","$3,125","Sold on 19 Apr, 2023"
Sold Archive,posters,STAR WARS: ORIGINAL TRILOGY (1977-1983),"Entertainment Memorabilia Live Auction - London - 2022 Lot # 1365 - Mark Hamill, Carrie Fisher, Alec Guinness and Cast Autographed Trilogy VHS Poster","£6,875","Sold on 4 Oct, 2022"
Sold Archive,posters,INTERVIEW WITH THE VAMPIRE (1994),Entertainment Memorabilia Live Auction 2018 Theatre des Vampires Prop Poster,"£1,722","Sold on 31 Aug, 2018"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Poster Live Auction - Fall 2022 Lot #364 - Poster Live Auction - US One-Sheet - Style A First Printing, 1977","£2,000","Sold on 8 Sep, 2022"
Sold Archive,posters,V (1983-1983),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Visitor Propaganda Poster,"$2,000","Sold on 26 Aug, 2020"
Sold Archive,posters,SIGOURNEY WEAVER,"Online Collectible Posters Auction: Los Angeles 2023 Lot # 42 - Silver Gelatin Oversized Photo (12"" x 16"") Autographed on Verso by Helmut Newton; Near Mint","$2,000","Sold on 19 Apr, 2023"
Add to cart,posters,VARIOUS PRODUCTIONS,Five Screening Programs,$75,
Add to cart,posters,VARIOUS PRODUCTIONS,Disney Channel Promotional Jacket,£95,
Sold Archive,posters,"THING, THE (1982)",Cinema Poster Live Auction - November 2018 Final Artwork for UK Quad Poster (1982),,
Add to cart,posters,HOLLYOAKS (1995),Promotional Mercedes Fisher (Jennifer Metcalfe) and Riley Costello (Rob Norbury) Wedding Invitations,£25,
Sold Archive,posters,JAMES BOND: YOU ONLY LIVE TWICE (1967),"Cinema Poster Live Auction - Summer 2019 UK Quad ""Style-C"" Poster, 1967","£2,250","Sold on 30 May, 2019"
Add to cart,posters,VARIOUS PRODUCTIONS,Collection of Various Crew Items,£595,
Add to cart,posters,INDIANA JONES AND THE LAST CRUSADE (1989),Dark Leather Patches - Diamond and Rectangle Set,$45,
Sold Archive,posters,"BRIDES OF DRACULA, THE (1960)","Cinema Poster Live Auction - Winter 2021 UK Quad, 1960","£6,250","Sold on 18 Nov, 2021"
Sold Archive,posters,PENNY DREADFUL (2014-2016),Penny Dreadful Online Auction Vanessa Ives Hand-Signed Poster,"$2,700","Sold on 20 Mar, 2017"
Sold Archive,posters,HISTORY OF THE WORLD: PART 1 (1981),Entertainment Memorabilia Live Auction - London - 2020 Torquemada's (Mel Brooks) Inquisitor Robe and Two Lobby Cards,"£3,750","Sold on 13 Nov, 2020"
Sold Archive,posters,HARRY POTTER AND THE SORCERER'S STONE (2001),Entertainment Memorabilia Live Auction 2018 Gerhard Hand-Drawn 2016 Dark Hall Mansion Poster Artwork and Signed Print,"£3,690","Sold on 31 Aug, 2018"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction - Winter 2021 Bryan Fuller Collection: US One-Sheet, 1977","£4,062","Sold on 25 Nov, 2021"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction - Winter 2021 Howard Kazanjian Collection: US One-Sheet - Style A 'Funky Text Version', 1977","£2,000","Sold on 30 Nov, 2021"
Sold Archive,posters,"BEATLES, THE","Entertainment Memorabilia Live Auction - London - 2022 Lot # 460 - ""We Can Work It Out"" Gold Disc","£20,000","Sold on 31 Oct, 2022"
Add to cart,posters,"DARK KNIGHT, THE (2008)",Joker Card - Devil,£295,
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction 2017 Three Sheet Poster,"£1,586","Sold on 28 Aug, 2017"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Tom Jung Signed Poster Proof,"$4,995","Sold on 25 Aug, 2017"
Sold Archive,posters,REAR WINDOW (1954),"Poster Live Auction - Fall 2022 Lot #314 - Poster Live Auction - US One-Sheet, 1954","£6,875","Sold on 2 Sep, 2022"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction 2017 George Lucas-Autographed Howard Chaykin Poster,"£6,710","Sold on 21 Sep, 2017"
Sold Archive,posters,HELLRAISER (1987),Entertainment Memorabilia Live Auction - London - 2019 Image Animation Promotional Pinhead (Doug Bradley) Bust,"£1,722","Sold on 17 Sep, 2019"
Sold Archive,posters,"HUNCHBACK OF NOTRE DAME, THE (1996)",Entertainment Memorabilia Live Auction - Los Angeles - 2020 Hand-Drawn Quasimodo (Lon Chaney) Cathedral Poster by Gerhard,"$9,375","Sold on 26 Aug, 2020"
Sold Archive,posters,"TREASURE OF THE SIERRA MADRE, THE (1948)","Online Collectible Posters Auction: Los Angeles 2023 Lot # 336 - Italian 2-Fogli (39.5"" x 55""); Very Fine- on Linen","$2,812","Sold on 19 Apr, 2023"
Sold Archive,posters,SHORT CIRCUIT (1986),"Cinema Poster Live Auction - Summer 2019 US Original One-Sheet Final Artwork, 1986","£15,000","Sold on 29 May, 2019"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Cinema Poster Live Auction June 2018 Israeli 1-Sheet Poster (1977),"£9,225","Sold on 22 May, 2018"
Sold Archive,posters,"TEXAS CHAINSAW MASSACRE, THE (2003)","Poster Live Auction - Fall 2022 Lot #425 - Poster Live Auction - British Double Crown, 1974","£1,875","Sold on 31 Aug, 2022"
Add to cart,posters,STAR WARS: THE COMPLETE SAGA (1976-0),American One Sheet Poster Checklist,$195,
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Poster Live Auction - Fall 2022 Lot #365 - Poster Live Auction - US One-Sheet - Style C, 1977","£1,875","Sold on 9 Sep, 2022"
Sold Archive,posters,STAR WARS: THE COMPLETE SAGA (1976-0),"Cinema Poster Live Auction - Spring 2020 Lot #1 - Cinema Poster Live Auction - Special Yoda Poster, 1981","£1,625","Sold on 24 Feb, 2020"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction - Winter 2021 Charles Lippincott Collection: Special Art Poster, 1976","£3,750","Sold on 22 Nov, 2021"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction - Summer 2019 Five German Banner Posters, 1977","£2,125","Sold on 7 Jun, 2019"
Sold Archive,posters,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction - Los Angeles - 2020 One-Sheet Release Poster Signed by Harrison Ford,"$3,125","Sold on 26 Aug, 2020"
Sold Archive,posters,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction 2017 Printer's Proof UK Quad Poster,"£1,342","Sold on 25 Aug, 2017"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #1295 - Dave Jones Collection: ""Chaykin"" Comic-Con Special Poster","$4,687","Sold on 30 May, 2023"
Sold Archive,posters,"COCOANUTS, THE (1929)","Online Collectible Posters Auction: Los Angeles 2023 Lot # 503 - Lobby Card (11"" x 14""); Very Fine-","$5,000","Sold on 19 Apr, 2023"
Sold Archive,posters,QUATERMASS II (1957),"Poster Live Auction - Fall 2022 Lot #311 - Poster Live Auction - UK Quad, 1957","£1,500","Sold on 29 Aug, 2022"
Add to cart,posters,MISSION: IMPOSSIBLE 2 (2000),Japanese Souvenir Program,$45,
Sold Archive,posters,STAR WARS: STAR TOURS (1987),"Cinema Poster Live Auction - Fall 2020 Lot #280 - Cinema Poster Live Auction - Special Poster, 1987","£1,750","Sold on 9 Oct, 2020"
Add to cart,posters,FALLOUT 3 (2008),T-45 Power Armour 1:1 Promotional Statue,"£3,495",
Sold Archive,posters,PIRATES OF THE CARIBBEAN FRANCHISE (2003-2017),Entertainment Memorabilia Live Auction - London - 2020 Davy Jones Digital Animation Reference Bust and Production Ephemera,"£3,750","Sold on 19 Nov, 2020"
Sold Archive,posters,JAMES BOND: FROM RUSSIA WITH LOVE (1963),"Cinema Poster Live Auction - Spring 2020 Lot #139 - Cinema Poster Live Auction - French Four-Panel Poster, 1963","£5,937","Sold on 30 Mar, 2020"
Sold Archive,posters,JAMES BOND: THUNDERBALL (1965),"Cinema Poster Live Auction - Winter 2021 Carter-Jones Collection: French Two-Panel (Double Grande), 1965","£2,375","Sold on 24 Nov, 2021"
Sold Archive,posters,"X-FILES, THE (1993 - 2002)",'I Want To Believe' Poster 1,"£1,995","Sold on 4 Nov, 2016"
Sold Archive,posters,ALIENS (1986),"Poster Live Auction - Fall 2022 Lot #11 - Poster Live Auction - Michael Biehn, Lance Henriksen, Paul Reiser and Others Autographed Hand-Numbered Limited Edition Print by Vance Kelly, 2016","£1,375","Sold on 2 Sep, 2022"
Sold Archive,posters,IPCRESS FILE (1965),"Cinema Poster Live Auction - Fall 2020 UK Quad, 1965","£1,625","Sold on 9 Oct, 2020"
Sold Archive,posters,BACK TO THE FUTURE PART III (1990),Entertainment Memorabilia Live Auction - London - 2022 Lot # 59 - Hand-drawn Concept Poster Artwork by Dave Darrow,"£5,000","Sold on 24 Oct, 2022"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction 2018 UK Pre-Oscar® Quad Poster,"£2,214","Sold on 31 Aug, 2018"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Greg Hildebrandt-Signed Proof Poster with Three Character Remarques,"$5,937","Sold on 1 Jun, 2021"
Sold Archive,posters,JAMES BOND: THUNDERBALL (1965),"Cinema Poster Live Auction - Fall 2019 US Evinrude Motors Poster, 1965","£2,375","Sold on 7 Oct, 2019"
Sold Archive,posters,JAMES BOND: FROM RUSSIA WITH LOVE (1963),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 471 - British Double Crown (20"" x 30""); Style B; Very Fine+ Folded","$5,625","Sold on 19 Apr, 2023"
Sold Archive,posters,JAMES BOND: THUNDERBALL (1965),"Cinema Poster Live Auction - Fall 2019 Linen-backed US Voit Promo Poster, 1965","£3,437","Sold on 7 Oct, 2019"
Sold Archive,posters,HELP! (1965),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 224 - British Quad (30"" x 40""); Style B, Teaser; Very Fine on Linen","$2,250","Sold on 19 Apr, 2023"
Sold Archive,posters,X-MEN: DAYS OF FUTURE PAST (2014),"Cinema Poster Live Auction - Fall 2020 UK Quad Autographed by Patrick Stewart, James McAvoy and Others","£1,500","Sold on 13 Oct, 2020"
Sold Archive,posters,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Cinema Poster Live Auction - Winter 2021 Howard Kazanjian Collection: US National Public Radio Poster, 1982","£2,125","Sold on 1 Dec, 2021"
Sold Archive,posters,JAMES BOND: DR. NO (1962),"Poster Live Auction - Fall 2022 Lot #146 - Poster Live Auction - UK Quad, 1962","£6,875","Sold on 1 Sep, 2022"
Sold Archive,posters,"LADY FROM SHANGHAI, THE (1947)","Online Collectible Posters Auction: Los Angeles 2023 Lot # 335 - One-Sheet (27"" x 41""); Fine+ on Linen","$2,812","Sold on 19 Apr, 2023"
Add to cart,posters,VARIOUS PRODUCTIONS,"Promotional Watch and Crew Caps, Jacket, Vest and Gilet",£245,
Sold Archive,posters,FRANKENSTEIN MUST BE DESTROYED (1969),"Poster Live Auction - Fall 2022 Lot #100 - Poster Live Auction - UK Quad, 1969","£1,875","Sold on 25 Aug, 2022"
Add to cart,posters,"PRIVATE LIVES OF ELIZABETH AND ESSEX, THE (1939)","Title Lobby Card and Scene Lobby Card (11"" x 14""); Very Fine-",$895,
Sold Archive,posters,DRAGONSLAYER (1981),"Cinema Poster Live Auction - Summer 2019 UK Original Concept Quad Poster Artwork, 1981","£1,500","Sold on 29 May, 2019"
Add to cart,posters,STAR WARS: A NEW HOPE (1977),Japanese Silk Screen Reproduction Poster,$395,
Add to cart,posters,ANGELS WITH DIRTY FACES (1938),"Post-War Release Japanese B2 (20"" x 28.5""); Fine+ Folded",$595,
Sold Archive,posters,"GREAT ESCAPE, THE (1963)",Cinema Poster Live Auction - November 2018 UK Quad Poster (1963),"£2,460","Sold on 22 Oct, 2018"
Sold Archive,posters,APOCALYPSE NOW (1979),"Online Collectible Posters Auction: Los Angeles 2023 Lot # 569 - Japanese BO (40.5"" x 57.25"") Autographed by Eiko Ishoka; Near Mint Rolled","$2,000","Sold on 19 Apr, 2023"
Sold Archive,posters,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Cinema Poster Live Auction - Fall 2020 Howard Kazanjian Collection: US One-Sheet Poster - 'Gone With The Wind' (Style A), 1980","£2,375","Sold on 4 Nov, 2020"
Sold Archive,posters,JAMES BOND: YOU ONLY LIVE TWICE (1967),"Cinema Poster Live Auction - Fall 2019 US Subway ""Style-C"" Poster, 1967","£1,500","Sold on 7 Oct, 2019"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Howard Chaykin Poster,"$2,495","Sold on 5 May, 2016"
Sold Archive,posters,ALICE IN WONDERLAND (1999),Poster Live Auction - Fall 2022 Lot #5 - Poster Live Auction - Tim Burton Autographed and Hand-Drawn Sketch,"£1,750","Sold on 25 Aug, 2022"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),"Cinema Poster Live Auction - Fall 2020 Lot #295 - Cinema Poster Live Auction - US One-Sheet (International), 1977","£2,375","Sold on 29 Oct, 2020"
Add to cart,posters,INDIANA JONES AND THE TEMPLE OF DOOM (1984),Iron On Logo Patch,$45,
Sold Archive,posters,APOCALYPSE NOW (1979),"Cinema Poster Live Auction - Winter 2021 Japanese B0, 1980","£2,250","Sold on 22 Nov, 2021"
Sold Archive,posters,RESIDENT EVIL: APOCALYPSE (2004),Entertainment Memorabilia Live Auction 2018 Raccoon City Prop Collection and Poster,"£1,722","Sold on 31 Aug, 2018"
Sold Archive,posters,ALIEN (1979),"Entertainment Memorabilia Live Auction - London - 2022 Lot # 641 - Harry Harris Collection: H.R. Giger Autographed and Numbered ""Pilot in Cockpit"" Print","£1,625","Sold on 4 Oct, 2022"
Sold Archive,posters,INDIANA JONES AND THE LAST CRUSADE (1989),Entertainment Memorabilia Live Auction - London - 2020 Harrison Ford and Cast Autographed One-Sheet Poster,"£3,750","Sold on 19 Nov, 2020"
Sold Archive,posters,JAWS (1975),"Cinema Poster Live Auction - Spring 2020 Lot #55 - Cinema Poster Live Auction - US One-Sheet Poster, 1975","£1,500","Sold on 3 Mar, 2020"
Sold Archive,posters,PLANET OF THE APES (1968),Cinema Poster Live Auction - November 2018 PLANET OF THE APES (1968) - UK Quad Printer's Proof Poster,"£2,214","Sold on 20 Nov, 2018"
Sold Archive,posters,STAR WARS: A NEW HOPE (1977),Dry Mounted Howard Chaykin Poster,"$1,995","Sold on 5 May, 2015"
