button,category,movie_name,card_title,price,sold_date
Sold Archive,props,GREMLINS 2: THE NEW BATCH (1990),Screen-Matched Mohawk Gremlin Puppet,,
Add to cart,props,POWER RANGERS LIGHTSPEED RESCUE (2000),Shockatron (Herbie Baez) Monster Costume Display,"$2,295",
Add to cart,props,PADDINGTON 2 (2017),'Free Paddington' Poster,£495,
Sold Archive,props,JAMES BOND: DR. NO (1962),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 196 - Set of Five Le Cercle Casino Plaques,"$15,000","Sold on 24 May, 2022"
Sold Archive,props,CONEHEADS (1993),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Phil Tippett Collection: Garthok Stop-Motion Puppet Display,"$18,750","Sold on 26 Aug, 2020"
Sold Archive,props,BATMAN FOREVER (1995),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Batman's (Val Kilmer) Bat-Goo Gun,"$13,750","Sold on 26 Aug, 2020"
Add to cart,props,X-MEN: THE LAST STAND (2006),Spike's (Lance Gibson) Throwing Spike Display,£995,
Sold Archive,props,SUPERMAN II (1980),Entertainment Memorabilia Live Auction - London - 2022 Lot # 1433 - Non (Jack O'Halloran) SFX Flying Model Miniature,"£10,000","Sold on 4 Oct, 2022"
Add to cart,props,DINNER FOR SCHMUCKS (2010),Julie's (Stephanie Szostak) Break Up Card,$495,
Add to cart,props,VOLCANO (1997),"Tool Box, Portable Restroom, Tree, and Wood Bundle Model Miniatures","$1,295",
Sold Archive,props,STAR WARS: THE PHANTOM MENACE (1999),Yoda Cane,,
Sold Archive,props,TERMINATOR 2: JUDGMENT DAY (1991),Entertainment Memorabilia Live Auction: London 2023 Lot #416 - Sarah Connor's (Linda Hamilton) Hero Detonics Speedmaster Pistol,"£17,500","Sold on 20 Oct, 2023"
Sold Archive,props,STAR TREK: DISCOVERY (2017-2022),Star Trek: Discovery and Short Treks Online Auction Lot # 9: Star Trek: Discovery/Star Trek: Short Treks - Hero Light-Up Starfleet Type II Hand Phaser,"$26,250","Sold on 22 Oct, 2021"
Sold Archive,props,SPACEBALLS (1987),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #350 - Light-Up Spaceball One (Mothership) Model Miniature Display,"$34,375","Sold on 30 May, 2023"
Sold Archive,props,ELF (2003),Entertainment Memorabilia Live Auction - London - 2021 Santa's (Ed Asner) Hero Kringle 3000 Sleigh Jet Engine,"£17,500","Sold on 25 Oct, 2021"
Sold Archive,props,ZATHURA: A SPACE ADVENTURE (2005),Entertainment Memorabilia Live Auction: London 2023 Lot #448 - Zorgon Spaceship Half Model Miniature,"£12,500","Sold on 6 Nov, 2023"
Add to cart,props,ESCAPE PLAN (2013),Jax's Prison Shank on Rig,$395,
Sold Archive,props,"X-FILES, THE (1993 - 2002)",Entertainment Memorabilia Live Auction - London - 2019 Fox Mulder's (David Duchovny) and Dana Scully's (Gillian Anderson) FBI Badges,"£25,830","Sold on 27 Sep, 2019"
Sold Archive,props,UNDERWORLD (2003),Selene's (Kate Beckinsale) Hero P99 Pistols,"£12,945","Sold on 23 Oct, 2015"
Add to cart,props,THUNDERBIRDS (2004),Thunderbird 3 Panel,£395,
Add to cart,props,"PIRATES! IN AN ADVENTURE WITH SCIENTISTS! THE, (2012)",Thames Dock Caged Pirate Skull,£395,
Add to cart,props,DESPERATE HOUSEWIVES (2004),Carlos Solis' (Ricardo Antonio Chavira) Licence Plate,£295,
Sold Archive,props,STAR WARS: THE LAST JEDI (2017),Entertainment Memorabilia Live Auction 2018 First Order Stormtrooper Helmet,"£135,300","Sold on 31 Aug, 2018"
Add to cart,props,AEON FLUX (2005),Stunt Glass Shard,$395,
Sold Archive,props,DOCTOR STRANGE (2016),Entertainment Memorabilia Live Auction - London - 2022 Lot # 118 - Doctor Strange's (Benedict Cumberbatch) Sling Ring,"£34,375","Sold on 4 Oct, 2022"
Add to cart,props,DEATH HOUSE (2016),Stab Wound Appliance and Icicle,$395,
Sold Archive,props,BATMAN (1989),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 54 - Batman's (Michael Keaton) Speargun,"$125,000","Sold on 24 May, 2022"
Add to cart,props,CSI: CRIME SCENE INVESTIGATION (2000),Catherine Willows (Marg Helgenberger) Business Card Display,£395,
Sold Archive,props,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - London - 2022 Lot # 364 - High-Altitude Death Star Surface Model,"£33,750","Sold on 19 Oct, 2022"
Sold Archive,props,ELF (2003),Entertainment Memorabilia Live Auction - London - 2022 Lot # 128 - Light-up Empire State Building Elevator Button Panel,"£32,500","Sold on 27 Oct, 2022"
Add to cart,props,AVENUE Q,Mrs T Puppet,£495,
Add to cart,props,"DEATH OF STALIN, THE (2017)","Lavrentiy Beria (Simon Russell Beale) Burned Bust, Script and Signal Light",£895,
Add to cart,props,CLASH OF THE TITANS (2010),Artemis' (Nathalie Cox) White Bow and Arrows,£895,
Sold Archive,props,"LORD OF THE RINGS, THE: THE FELLOWSHIP OF THE RING (2001)",Entertainment Memorabilia Live Auction - London - 2021 Witch-king of Angmar's (Brent McIntyre) Crown,"£18,750","Sold on 13 Oct, 2021"
Sold Archive,props,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction: London 2023 Lot #375 - Production-made Imperial Snowtrooper Helmet with Replica Skirt,"£31,250","Sold on 3 Nov, 2023"
Sold Archive,props,NATIONAL TREASURE: BOOK OF SECRETS (2007),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 254 - The President's (Bruce Greenwood) Book of Secrets with Classified Documents,"$25,000","Sold on 24 May, 2022"
Sold Archive,props,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Large-Size Death Star II Tower and Turret Model,"$22,500","Sold on 26 Aug, 2020"
Sold Archive,props,"MUMMY, THE (1999)",Entertainment Memorabilia Live Auction - London - 2021 Book of Amun-Ra Page and Brendan Fraser Autographed Still,"£16,250","Sold on 29 Oct, 2021"
Sold Archive,props,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Chief Ugnaught's Mask,"$42,500","Sold on 26 Aug, 2020"
Sold Archive,props,"DARK KNIGHT, THE (2008)",Entertainment Memorabilia Live Auction - London - 2019 Joker's (Heath Ledger) Glock Pistol,"£14,760","Sold on 2 Sep, 2019"
Add to cart,props,CHARLIE AND THE CHOCOLATE FACTORY (2005),Wilbur Wonka (Christopher Lee) Framed Newspaper Cutting – New Chocolate Taste,£495,
Add to cart,props,DIE ANOTHER DAY (2002),Satellite Images,£345,
Sold Archive,props,GREMLINS 2: THE NEW BATCH (1990),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 153 - Doug Beswick Collection: Stop-Motion Bat Gremlin,"$87,500","Sold on 24 May, 2022"
Sold Archive,props,"DARK CRYSTAL, THE (1982)",Mystic Coat,,
Add to cart,props,SNOW WHITE AND THE HUNTSMAN (2012),Huntsman's (Chris Hemsworth) Stunt Axe,£645,
Add to cart,props,"MARTIAN, THE (2015)",Prototype EMU Trouser Harness,£345,
Add to cart,props,CHAPPIE (2015),Currency and Bag Set,$745,
Add to cart,props,STAR TREK INTO DARKNESS (2013),Klingon Face Pieces,$595,
Add to cart,props,REBEL IN THE RYE (2017),Jerry Salinger's (Nicholas Hoult) Journal and Pencil,$395,
Sold Archive,props,HARRY POTTER AND THE DEATHLY HALLOWS: PART 1 (2010),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Harry Potter's Eyeglasses,"$68,750","Sold on 7 Jun, 2021"
Add to cart,props,STARGATE SG-1 (1997-2007),Sodan Training Staff,$695,
Sold Archive,props,THE LORD OF THE RINGS TRILOGY (2001-2003),Entertainment Memorabilia Live Auction - London - 2019 Eowyn's (Miranda Otto) Hero Sword,"£24,600","Sold on 27 Sep, 2019"
Sold Archive,props,X-MEN ORIGINS: WOLVERINE (2009),Entertainment Memorabilia Live Auction - London - 2020 Logan's (Hugh Jackman) Bone Claws,"£13,750","Sold on 4 Nov, 2020"
Add to cart,props,FRANKLYN (2008),Milo's (Sam Riley) Hero Childhood Photo Album,£395,
Sold Archive,props,JURASSIC PARK (1993),Entertainment Memorabilia Live Auction - London - 2019 John Hammond's (Richard Attenborough) Prototype Cane,"£52,275","Sold on 6 Sep, 2019"
Add to cart,props,BRIDESMAIDS (2011),Lillian's (Maya Rudolph) Gift Box,$545,
Add to cart,props,CSI: CRIME SCENE INVESTIGATION (2000),"Gil Grissom (William Petersen), Catherine Willows (Marg Helgenberger), Sara Sidle (Jorja Fox), and Nick Stokes' (George Eads) LVPD IDs","$1,765",
Add to cart,props,BRAVEHEART (1995),King Edward (Patrick McGoohan) Chamber Chair,£595,
Sold Archive,props,JURASSIC WORLD: FALLEN KINGDOM (2018),Entertainment Memorabilia Live Auction - London - 2021 EXP 04 Park Staff 1992 Ford Explorer XLT,"£37,500","Sold on 8 Nov, 2021"
Add to cart,props,ANGEL (1999-2004),Wesley’s (Alexis Denisof) Business Card and Flyer,£395,
Add to cart,props,SCARY MOVIE 5 (2013),SFX Blue Pool Vacuum,$445,
Sold Archive,props,X-MEN ORIGINS: WOLVERINE (2009),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Wolverine's (Hugh Jackman) Pair of Bone Claws,"$25,000","Sold on 26 Aug, 2020"
Sold Archive,props,TRON: LEGACY (2010),Identity Disk,,
Sold Archive,props,DREDD (2012),Entertainment Memorabilia Live Auction 2018 Judge Chan's (Karl Thaning) Complete Costume,"£12,300","Sold on 31 Aug, 2018"
Add to cart,props,NO ESCAPE (1994),Attack Helicopter Model Miniature,$395,
Sold Archive,props,GLADIATOR (2000),Entertainment Memorabilia Live Auction - Los Angeles - 2020 General Maximus' (Russell Crowe) Stunt Roman Sword and Scabbard,"$22,500","Sold on 26 Aug, 2020"
Add to cart,props,FRIGHT NIGHT (2011),Unused Jerry (Colin Farrell) SFX Vampire Appliance,$625,
Add to cart,props,BETTER CALL SAUL (2015-2022),Saul Goodman (as played by Bob Odenkirk) and Jimmy McGill's Business Cards and Matches,$795,
Sold Archive,props,RAMBO: FIRST BLOOD PART II (1985),Private Treaty Sale - US John Rambo's Survival (Sylvester Stallone) Knife,"$42,000","Sold on 28 Apr, 2021"
Add to cart,props,BATMAN RETURNS (1992),Set of Three Penguin Campaign Buttons,$695,
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction - London - 2022 Lot # 24 - Harry Harris Collection: Pvt. Drake's (Mark Rolston) Screen-matched Headset,"£21,250","Sold on 4 Oct, 2022"
Add to cart,props,GRAVY (2015),Winketta's (Gabourey Sidibe) Gory Belly,$695,
Add to cart,props,PACIFIC RIM (2013),Collar Dogs,£345,
Add to cart,props,LAW & ORDER: CRIMINAL INTENT (2001),Zack Nichols (Jeff Goldblum) Personal Effects,£695,
Add to cart,props,DIE ANOTHER DAY (2002),Stunt North Korean AKS-74U,£345,
Sold Archive,props,EDGE OF TOMORROW (2014),Entertainment Memorabilia Live Auction 2016 Rita Vratasky's (Emily Blunt) Sword,"£51,000","Sold on 12 Aug, 2016"
Sold Archive,props,BACK TO THE FUTURE PART II (1989),Entertainment Memorabilia Live Auction - London - 2022 Lot # 54 - Spike's (Darlene Vogel) Question Mark Hoverboard,"£25,000","Sold on 4 Oct, 2022"
Sold Archive,props,"LORD OF THE RINGS, THE: THE FELLOWSHIP OF THE RING (2001)",Entertainment Memorabilia Live Auction 2015 The Witch King's Dagger,"£36,000","Sold on 26 Aug, 2015"
Add to cart,props,SPIDER-MAN (2002),"Pair of Daily Bugle Newspaper Covers ""Wanted"" and ""Reign Of Terror""",$995,
Add to cart,props,KNOWING (2009),Grace Koestler's (Nadia Townsend) Hospital Badge and Access Card,$495,
Add to cart,props,PROMETHEUS (2012),Light-Up Lower Bridge Command Console,"£8,995",
Sold Archive,props,WILLY WONKA AND THE CHOCOLATE FACTORY (1971),Entertainment Memorabilia Live Auction - London - 2019 Julie Dawn Cole (Veruca Salt) Collection: Hero Wonka Bar,"£14,760","Sold on 24 Sep, 2019"
Sold Archive,props,E.T. THE EXTRA-TERRESTRIAL (1982),Entertainment Memorabilia Live Auction - London - 2022 Lot # 126 - Universal Studios E.T. Display,"£25,000","Sold on 25 Oct, 2022"
Add to cart,props,ASSASSIN'S CREED (2016),Lion Zig-Zag Shield,£345,
Sold Archive,props,WHO FRAMED ROGER RABBIT (1988),Entertainment Memorabilia Live Auction 2017 “Valiant and Valiant Private Investigations” Office Sign,"£9,760","Sold on 25 Aug, 2017"
Sold Archive,props,"NIGHTMARE BEFORE CHRISTMAS, THE (1993)",Entertainment Memorabilia Live Auction 2018 Halloween Town Graveyard with Sally’s Herb Patch,"£11,070","Sold on 31 Aug, 2018"
Add to cart,props,"CHRONICLES OF NARNIA, THE: PRINCE CASPIAN (2008)",Animatronic Minotaur Mask,"$3,995",
Add to cart,props,"PIRATES! IN AN ADVENTURE WITH SCIENTISTS! THE, (2012)",Royal Society Backstage Prompt Desk & Stool - 403,£295,
Add to cart,props,AT THE EARTH'S CORE (1976),Mahar Creature,£995,
Sold Archive,props,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Hero Biker Scout Blaster,"$68,750","Sold on 25 Jun, 2021"
Add to cart,props,BETTER CALL SAUL (2015-2022),Gus Fring (as played by Giancarlo Esposito) Wound Kit,$695,
Sold Archive,props,HARRY POTTER AND THE PHILOSOPHER'S STONE (2001),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #210 - Uncorrected Proof Copy of Harry Potter and the Philosopher's Stone,"$31,250","Sold on 30 May, 2023"
Add to cart,props,"PIRATES! IN AN ADVENTURE WITH SCIENTISTS! THE, (2012)",Pair of Buckingham Palace Exotic Animal Paintings,£395,
Add to cart,props,DESPERATE HOUSEWIVES (2004),Lynette Scavo's (Felicity Huffman) Driver's Licence,£745,
Sold Archive,props,STAR TREK: THE NEXT GENERATION (1987-1994),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #378 - Light-Up QMx Replica Studio-Scale USS Enterprise NCC-1701-D Promotional Model,"$15,000","Sold on 30 May, 2023"
Add to cart,props,BATMAN & ROBIN (1997),Alfred's (Michael Gough) Letters to Wilfred,$695,
Sold Archive,props,RED DWARF (1988),Entertainment Memorabilia Live Auction - London - 2022 Lot # 1223 - Baby Skutter,"£17,500","Sold on 20 Oct, 2022"
Sold Archive,props,GLENGARRY GLEN ROSS (1992),Entertainment Memorabilia Live Auction: London 2023 Lot #161 - Blake's (Alec Baldwin) Brass Balls,"£15,000","Sold on 1 Nov, 2023"
Sold Archive,props,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction 2014 Death Star Gun Tower,"£10,200","Sold on 23 Sep, 2014"
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction 2017 Drop-Ship Model Miniature,"£48,800","Sold on 7 Aug, 2017"
Add to cart,props,CHARLIE AND THE CHOCOLATE FACTORY (2005),"""Four Down, One To Go"" Prop Newspaper Cover",£295,
Sold Archive,props,TOP GUN (1986),"Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #485 - Pete ""Maverick"" Mitchell's (Tom Cruise) F-14A Tomcat Model Miniature","$17,500","Sold on 30 May, 2023"
Add to cart,props,SPACE ABOVE & BEYOND (1995-1996),M70 Handgun with Holster,£745,
Add to cart,props,DARK ANGEL (2000),Ritual Staff,£595,
Sold Archive,props,LÉON: THE PROFESSIONAL (1994),Entertainment Memorabilia Live Auction - London - 2022 Lot # 244 - Mathilda's (Natalie Portman) Screen-matched Ruger SP101 Revolver,"£13,750","Sold on 4 Oct, 2022"
Sold Archive,props,STAR TREK: THE NEXT GENERATION (1987-1994),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 330 - Q's (John de Lancie) Light-Up Charges Against Humanity PADD,"$12,500","Sold on 24 May, 2022"
Add to cart,props,FIGHT CLUB (1999),Blank Airline Ticket and Envelope,$445,
Add to cart,props,ASSASSIN'S CREED (2016),Executioner's Broken Dagger,£395,
Sold Archive,props,GREMLINS 2: THE NEW BATCH (1990),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 148 - Full-Size Screen-Matched Bat Gremlin Puppet,"$100,000","Sold on 24 May, 2022"
Sold Archive,props,HOOK (1991),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Peter Banning's (Robin Williams) Sword,"$22,500","Sold on 26 Aug, 2020"
Sold Archive,props,SUPERNATURAL (2005-2020),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #468 - Dean (Jensen Ackles) and Sam Winchester's (Jared Padalecki) Stunt Guns,"$22,500","Sold on 30 May, 2023"
Add to cart,props,JACK THE GIANT SLAYER (2013),Leather and Metal Shield,£495,
Add to cart,props,OUTLAND (1981),SFX Explosive Decompression Head,£345,
Sold Archive,props,INDIANA JONES AND THE LAST CRUSADE (1989),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 183 - Indiana Jones' (Harrison Ford) Grail Diary,"$187,500","Sold on 24 May, 2022"
Add to cart,props,KING ARTHUR (2004),Red Roman Infantry Shield,£345,
Add to cart,props,JUPITER ASCENDING (2015),Razo's (Doona Bae) Stunt Gun and Knife,£645,
Add to cart,props,THOR: THE DARK WORLD (2013),Vanaheim Marauder Spear,£495,
Sold Archive,props,INDIANA JONES AND THE LAST CRUSADE (1989),Entertainment Memorabilia Live Auction 2017 Indiana Jones' (Harrison Ford) Bullwhip,"£79,300","Sold on 18 Aug, 2017"
Add to cart,props,TALES FROM THE CRYPT: DEMON KNIGHT (1995),Bloodied Prototype Key Pouch and Crew Jacket,$795,
Sold Archive,props,STAR WARS: THE EMPIRE STRIKES BACK (1983),Entertainment Memorabilia Live Auction: London 2023 Lot #1597 - Yoda (Frank Oz) Replica Figure with Original Stuart Freeborn-made Face Skin,"£16,250","Sold on 1 Nov, 2023"
Add to cart,props,"PIRATES! IN AN ADVENTURE WITH SCIENTISTS! THE, (2012)",Thames Dock Pirate Head Set,£495,
Sold Archive,props,STAR WARS: REVENGE OF THE SITH (2005),Entertainment Memorabilia Live Auction - London - 2020 Obi-Wan Kenobi's (Ewan McGregor) Screen-matched Communicator,"£11,250","Sold on 4 Nov, 2020"
Sold Archive,props,MICHAEL JACKSON: MOONWALKER (1988),Entertainment Memorabilia Live Auction 2017 Michael Jackson Light-Up Robotic Face and Lifecast,"£17,080","Sold on 15 Sep, 2017"
Add to cart,props,WAR FOR THE PLANET OF THE APES (2017),Stunt Spear with Grey Point,$595,
Add to cart,props,EDGE OF TOMORROW (2014),Weathered Utility Belt,£495,
Sold Archive,props,STAR WARS: STAR TOURS (1987),Entertainment Memorabilia Live Auction 2017 Light-Up Starspeeder 3000 Model Miniature,"£10,370","Sold on 5 Sep, 2017"
Add to cart,props,"EXPENDABLES, THE (2010)",Toll Road (Randy Couture) Stunt Noveske Assault Rifle,$995,
Add to cart,props,SUCKER PUNCH (2011),Explosive Bomb Device,$445,
Sold Archive,props,UNDERWORLD: EVOLUTION (2006),Entertainment Memorabilia Live Auction - London - 2021 Lycan Head,"£13,750","Sold on 1 Nov, 2021"
Add to cart,props,STARGATE SG-1 (1997-2007),Set of Four Crate Markers,£795,
Add to cart,props,HELLBOY II: THE GOLDEN ARMY (2008),Cathedral Head's (Brian Steele) Hand Appliances,$625,
Sold Archive,props,GAME OF DEATH (1978),Entertainment Memorabilia Live Auction - London - 2020 Bruce Lee's Outdoor-filming Nunchaku,"£25,000","Sold on 16 Nov, 2020"
Add to cart,props,WILLOW (1988),Baby Eborsisk Tentacles Display,$995,
Sold Archive,props,BACK TO THE FUTURE PART II (1989),Entertainment Memorabilia Live Auction 2017 2015 Hill Valley Police Cruiser,"£61,000","Sold on 14 Aug, 2017"
Sold Archive,props,AT THE EARTH'S CORE (1976),Model Miniature 'Mole' Drilling Machine,"£9,995","Sold on 30 Jun, 2020"
Sold Archive,props,TERMINATOR 2: JUDGMENT DAY (1991),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Sarah Connor's (Linda Hamilton) Live-Fire Pistol,"$12,500","Sold on 26 Aug, 2020"
Sold Archive,props,STAR WARS: REVENGE OF THE SITH (2005),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 374 - Obi-Wan Kenobi's (Ewan McGregor) Rehearsal Lightsaber Hilt with Green Blade,"$13,750","Sold on 24 May, 2022"
Sold Archive,props,HARRY POTTER AND THE PHILOSOPHER'S STONE (2001),Entertainment Memorabilia Live Auction: London 2023 Lot #177 - Uncorrected Proof Copy of Harry Potter and the Philosopher's Stone,"£21,875","Sold on 23 Oct, 2023"
Sold Archive,props,MOONRAKER (1979),Large Scale Model Miniature Astronaut & Scale backpacks,,
Add to cart,props,ROBIN HOOD (2010),Baron Baldwin Shield,£345,
Sold Archive,props,THOR (2011),Entertainment Memorabilia Live Auction 2017 Thor’s (Chris Hemsworth) Mjölnir Hammer,"£73,200","Sold on 14 Sep, 2017"
Add to cart,props,BETTER CALL SAUL (2015-2022),Saul Goodman (as played by Bob Odenkirk) Indictment Packet and Notepad,$595,
Sold Archive,props,JAMES BOND: THUNDERBALL (1965),Entertainment Memorabilia Live Auction 2014 SPECTRE Underwater Tow Sled,"£24,000","Sold on 8 Sep, 2014"
Add to cart,props,CLASH OF THE TITANS (2010),Podium of the Gods Miniature Statue,£395,
Sold Archive,props,ALIEN (1979),Entertainment Memorabilia Live Auction 2014 Ripley’s (Sigourney Weaver) Flamethrower,"£30,000","Sold on 15 Sep, 2014"
Add to cart,props,"GUNMAN, THE (2015)",Jim Terrier's (Sean Penn) SFX Machete,£295,
Sold Archive,props,"MASK, THE (1994)",Entertainment Memorabilia Live Auction - London - 2022 Lot # 267 - Mask of Loki,"£31,250","Sold on 4 Oct, 2022"
Sold Archive,props,"FIFTH ELEMENT, THE (1997)",Entertainment Memorabilia Live Auction 2015 Korben Dallas' (Bruce Willis) Multi Pass,"£24,000","Sold on 23 Sep, 2015"
Sold Archive,props,JAMES BOND: CASINO ROYALE (2006),Poker Table Reference Collection Set,,
Add to cart,props,TV COMMERCIAL,Mo Salah's Pepsi Champions League Ad 'Disguise' Mask,£495,
Sold Archive,props,TROY (2004),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #487 - Achilles' (Brad Pitt) Bronze Sword,"$56,250","Sold on 30 May, 2023"
Add to cart,props,BETTER CALL SAUL (2015-2022),CC Mobile Phone and Bag,$995,
Add to cart,props,ASSASSIN'S CREED (2016),Benedicto (Carlos Bardem) Stunt Dagger,£395,
Sold Archive,props,"BIG LEBOWSKI, THE (1998)",Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #52 - Walter Sobchak's (John Goodman) Prescription Shooter Glasses,"$21,250","Sold on 30 May, 2023"
Add to cart,props,DOCTOR WHO (2005 - PRESENT),Ood Operations Panel,£395,
Add to cart,props,GANGSTER SQUAD (2013),Wiretap Speaker,$395,
Sold Archive,props,GAME OF THRONES (2011-2019),"Entertainment Memorabilia Live Auction: London 2023 Lot #147 - Ayra's Stark's (Maisie Williams) ""Needle'' Stunt Sword","£17,500","Sold on 12 Oct, 2023"
Sold Archive,props,STAR WARS: THE RISE OF SKYWALKER (2019),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Lot # 344: Entertainment Memorabilia Live Auction - R2-SHP Light-Up Remote Control Droid,"$100,000","Sold on 28 Jun, 2021"
Sold Archive,props,BATMAN FOREVER (1995),Entertainment Memorabilia Live Auction - London - 2021 Riddler's (Jim Carrey) Cane,"£17,500","Sold on 13 Oct, 2021"
Add to cart,props,STAR WARS: THE PHANTOM MENACE (1999),Tatooine Beggar's Canyon Cliff Dwelling Model Miniature,"$1,495",
Add to cart,props,WITHOUT A TRACE (2002),Samantha Spade's (Poppy Montgomery) FBI ID,£745,
Sold Archive,props,BEVERLY HILLS COP (1984),Entertainment Memorabilia Live Auction - London - 2019 Axel Foley's (Eddie Murphy) ID Badge,"£15,990","Sold on 1 Oct, 2019"
Add to cart,props,WARCRAFT (2016),Oversized Candelabra,"$1,295",
Add to cart,props,BATTLE: LOS ANGELES (2011),Cpl. Kevin Harris' (Ne-Yo) Costume and Rifle,"$1,185",
Add to cart,props,CHARLIE AND THE CHOCOLATE FACTORY (2005),$10 Note Display,£395,
Sold Archive,props,CAST AWAY (2000),Entertainment Memorabilia Live Auction - London - 2022 Lot # 100 - Chuck Noland's (Tom Hanks) Screen-matched Hero Wilson,"£75,000","Sold on 19 Oct, 2022"
Sold Archive,props,"DA VINCI CODE, THE (2006)",Entertainment Memorabilia Live Auction - London - 2020 Functional Hero Cryptex and Box,"£17,500","Sold on 9 Nov, 2020"
Add to cart,props,"SNOWMAN, THE (2017)",Evidence Bag,£295,
Add to cart,props,PRIDE AND PREJUDICE AND ZOMBIES (2016),Bennet Armoury Pistol,£345,
Sold Archive,props,"NIGHTMARE ON ELM STREET 3, A: DREAM WARRIORS (1987)",Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #1057 - Production-Made Freddy Krueger (Robert Englund) Chest of Souls Appliance Display,"$17,500","Sold on 30 May, 2023"
Sold Archive,props,"DARK KNIGHT, THE (2008)",Entertainment Memorabilia Live Auction - London - 2019 The Joker's (Heath Ledger) Rocket-propelled Grenade Launcher,"£10,455","Sold on 2 Sep, 2019"
Add to cart,props,"AVENGERS, THE (1998)",John Steed's (Ralph Fiennes) Security Pass,£645,
Sold Archive,props,JUDGE DREDD (1995),Entertainment Memorabilia Live Auction 2017 Lawmaster Motorbike,"£19,520","Sold on 19 Sep, 2017"
Sold Archive,props,BLADE II (2002),Reinhardt's (Ron Perlman) Hero Pistols and Rig,"£7,995","Sold on 3 May, 2018"
Add to cart,props,ASSASSIN'S CREED (2016),Joseph Lynch's (Brendan Gleeson) Rubber Stunt Wristblade,"£1,245",
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Ellen Ripley's (Sigourney Weaver) Screen-Matched Practical Special Effects Colonial Marine Flamethrower Unit,"$78,125","Sold on 26 Aug, 2020"
Sold Archive,props,MISSION: IMPOSSIBLE - FALLOUT (2018),Entertainment Memorabilia Live Auction - London - 2022 Lot # 277 - Screen-matched Light-up Face Mask Printer,"£16,250","Sold on 20 Oct, 2022"
Sold Archive,props,"MUMMY RETURNS, THE (2001)",Entertainment Memorabilia Live Auction: London 2023 Lot #262 - Screen-matched Life-size Mummified Royal Guard Figure,"£18,750","Sold on 11 Oct, 2023"
Add to cart,props,GREEN ZONE (2010),American SFX Helmet,£395,
Add to cart,props,ESCAPE PLAN (2013),Jax's Prison Shank,$395,
Sold Archive,props,WARCRAFT (2016),Warcraft Online Auction Lot # 552 - Warcraft Auction - King Llane's (Dominic Cooper) Shield,"$38,130","Sold on 14 May, 2018"
Sold Archive,props,JOHN WICK: CHAPTER 3 - PARABELLUM (2019),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 870 - John Wick's Stunt Taran Tactical STI 2011 Combat Master,"$18,750","Sold on 24 May, 2022"
Sold Archive,props,"LEGEND OF ZORRO, THE (2005)","Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 485 - Zorro's (Antonio Banderas) Mask, Dagger, Sheath, Spurs, and Stunt Belt","$12,500","Sold on 24 May, 2022"
Sold Archive,props,A.I. ARTIFICIAL INTELLIGENCE (2001),Pair of Animatronic Teddy Heads,,
Sold Archive,props,FREDDY VS. JASON (2003),Entertainment Memorabilia Live Auction - London - 2022 Lot # 158 - Mario Kirner Collection: Jason Voorhees' (Ken Kirzinger) Screen-matched Hero Machete,"£18,750","Sold on 4 Oct, 2022"
Add to cart,props,GORILLAS IN THE MIST (1988),Rwandan Guide's Machete,£295,
