button,category,movie_name,card_title,price,sold_date
Add to cart,costumes,NORTHFORK (2003),Pair Of Happy's Porcelain Hand Gloves,£195,
Add to cart,costumes,X-MEN: APOCALYPSE (2016),William Stryker's (Josh Helman) Costume,$595,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Viktor Cherevin's Moscow Restaurant Costume,$425,
Add to cart,costumes,ROBOCOP (2014),Dr. Dennett Norton's (Gary Oldman) Suit Outfit,£895,
Add to cart,costumes,JACK THE GIANT SLAYER (2013),King’s Paige Costume,£595,
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Waiter Costume,$495,
Add to cart,costumes,"CHRONICLES OF NARNIA, THE: THE LION, THE WITCH AND THE WARDROBE (2005)",Ogre Mask on Bust,"$1,795",
Add to cart,costumes,MOCKING THE COSMOS (1992),Myrodemnon (Tim Roth) Alien Costume Set,$625,
Add to cart,costumes,JAMES BOND: QUANTUM OF SOLACE (2008),Bolivian Soldier 'Cerruto' Shirt & T-Shirt,£295,
Add to cart,costumes,"HOWERD CONFESSIONS, THE (1976-1976)",Frankie Howerd White Polyester Suit,£745,
Add to cart,costumes,BEN-HUR (2016),Ilderim's Stunt Blue Robe and Turban,$295,
Sold Archive,costumes,"LAST SAMURAI, THE (2003)",Entertainment Memorabilia Live Auction: London 2023 Lot #245 - Ujio's (Hiroyuki Sanada) Samurai Warrior Costume,"£75,000","Sold on 19 Oct, 2023"
Add to cart,costumes,"MAN WHO CRIED, THE (2000)",Dante Dominio's (John Turturro) Tunic,£395,
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Moto (Heather Langenkamp) Mask,"$1,545",
Add to cart,costumes,24,Jack Bauer's (Kiefer Sutherland) Alternate Diplomatic Security Jacket,"$1,495",
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Police Station Costume,$245,
Add to cart,costumes,DRIVE ANGRY (2011),Henchman's Bloody SFX Hat,$245,
Add to cart,costumes,EUROPA REPORT (2013),William (Daniel Wu) Command Module Costume,$375,
Add to cart,costumes,BABYLON 5 (1994-1998),Babylon 5 Worker's Uniform,$325,
Add to cart,costumes,HIGH HEELS AND LOW LIFES (2001),Shannon's (Minnie Driver) Green Coat,£215,
Add to cart,costumes,STAR WARS: THE EMPIRE STRIKES BACK (1980),Vader Crew Patch,$275,
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Klingon Undersuit,$595,
Add to cart,costumes,DRACULA (2013-2014),Van Helsing's (Thomas Kretschmann) Seer-killing Costume,£495,
Add to cart,costumes,EARTH: FINAL CONFLICT (1997-2002),Cloisters Costume,£195,
Add to cart,costumes,G.I. JOE: THE RISE OF COBRA (2009),G.I. Joe Urban Camouflage Jacket and Tactical Vest,£295,
Add to cart,costumes,FRANKLYN (2008),Meanwhile City Cleric Costume - BT9 5QY,£495,
Add to cart,costumes,ALICE THROUGH THE LOOKING GLASS (1998),Red Knight's (Greg Wise) Horse Helmet and Armour,£495,
Add to cart,costumes,THE BIG BANG THEORY (2007-2019),Sheldon Cooper's (Jim Parsons) Holiday Pajamas,"$1,495",
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Unused Male Ayt Cowl,$895,
Add to cart,costumes,EASTENDERS (1985),Pauline Fowler's (Wendy Richard) Shirt,£145,
Add to cart,costumes,HELLBOY II: THE GOLDEN ARMY (2008),Butcher Guard Arm Guard,£195,
Add to cart,costumes,BABYLON 5 (1994-1998),Invader Helmet With Tassels,$995,
Add to cart,costumes,DOMINO (2005),Lashindra Davis' (Macy Gray) Pool Dress,£215,
Add to cart,costumes,MISSION TO MARS (2000),Set of Mission Badges,£195,
Add to cart,costumes,ULTRAVIOLET (2006),Daxus (Nick Chinlund) Guard Costume,£295,
Add to cart,costumes,EASTENDERS (1985),Sharon Watts' (Letitia Dean) Blouse,£145,
Add to cart,costumes,ANCHORMAN: THE LEGEND OF RON BURGUNDY (2004),The Motorcyclist's (Jack Black) Costume,"$3,445",
Add to cart,costumes,ALTERED (2006),Otis' (Michael C. Williams) Plumber Shirt,$495,
Add to cart,costumes,LOOPER (2012),Old Joe's (Bruce Willis) Dress Suit,"$1,245",
Add to cart,costumes,ADRIFT (2018),Tami Oldham's (Shailene Woodley) Straw Hat and Bathing Suit Cover,$495,
Add to cart,costumes,HIGH HEELS AND LOW LIFES (2001),Shannon's (Minnie Driver) Red Skirt Suit,£215,
Add to cart,costumes,ALIEN NATION (1989-1990),Skull Cap,£145,
Add to cart,costumes,SPACE ABOVE & BEYOND (1995-1996),58th Squadron Patches,$345,
Add to cart,costumes,300 (2006),Ephialtes (Andrew Tiernan) Hunchback Costume,"$1,195",
Add to cart,costumes,ALEXANDER (2004),Persian Soldier Costume,£345,
Sold Archive,costumes,TOP GUN (1986),Entertainment Memorabilia Live Auction 2017 Pete 'Maverick' Mitchell's (Tom Cruise) Flight Suit,"£45,750","Sold on 6 Sep, 2017"
Add to cart,costumes,UNKNOWN PRODUCTION,Altered Praetorian Helmet,£395,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's London Costume,$545,
Add to cart,costumes,"LEAGUE OF GENTLEMEN, THE (1999-2017)",Stella's (Reece Shearsmith) Dress,£695,
Add to cart,costumes,"PRODUCERS, THE (2005)",Silver German Helmet,£145,
Add to cart,costumes,RYAN'S DAUGHTER (1970),Charles Shaughnessy's (Robert Mitchum) Jacket,£495,
Sold Archive,costumes,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction 2017 C-3PO Special Effects Head,"£73,200","Sold on 2 Aug, 2017"
Add to cart,costumes,RESIDENT EVIL: AFTERLIFE (2010),Umbrella Corporation Flight Suit,$195,
Add to cart,costumes,DARK IS RISING (2007),Dawson's (James Cosmo) Partial Costume,£145,
Add to cart,costumes,"MICKEY MOUSE CLUB, THE (1955)",Mouseketeer Western Costume Shirt,"$2,495",
Add to cart,costumes,"WALL: LIVE IN BERLIN, THE (1990)",Ensemble Helmet,£695,
Add to cart,costumes,EXTRAORDINARY MEASURES (2010),John Crowley's (Brendan Fraser) Costume,£315,
Add to cart,costumes,MEN IN BLACK (1997),Promotional Hamilton Ventura Watch,"£1,495",
Add to cart,costumes,INDEPENDENCE DAY (1996),Iraqi Airman's Flightsuit,$395,
Add to cart,costumes,ONE NIGHT IN MIAMI (2020),Cassius Clay (Eli Goree) London Fight Costume with Henry Cooper's (Sean Monaghan) Boxing Gloves,"$1,295",
Add to cart,costumes,DRACULA (2013-2014),Alexander Grayson's (Jonathan Rhys Meyers) Fight Costume and Stunt Sword,"£2,995",
Add to cart,costumes,ALI G INDAHOUSE (2002),East Staines Massiv String Vest Costume,£295,
Add to cart,costumes,JUPITER ASCENDING (2015),Caine Wise’s (Channing Tatum) Forearm Armour,£495,
Add to cart,costumes,DUNE (2000),House Atreides Soldier Costume with Cape,£495,
Add to cart,costumes,DOOMSDAY (2008),Distressed Armoured Costume,£295,
Sold Archive,costumes,INDIANA JONES AND THE TEMPLE OF DOOM (1984),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Indiana Jones' (Harrison Ford) Fedora,"$431,250","Sold on 1 Jun, 2021"
Add to cart,costumes,"LAST EMPEROR, THE (1987)",Boys Blue Silk Over Robe,£195,
Add to cart,costumes,KINGDOM OF HEAVEN (2005),Saladin Soldier's Ornate Helmet,£495,
Add to cart,costumes,ENDER'S GAME (2013),Incomplete Salamander Flash Suit Helmet,$525,
Add to cart,costumes,X-MEN (2000),Senator Robert Kelly's (Bruce Davison) Sweat Suit,£695,
Sold Archive,costumes,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction - London - 2021 Stormtrooper Helmet,"£131,250","Sold on 15 Oct, 2021"
Add to cart,costumes,ULTRAVIOLET (2006),Nerva (Sebastien Andrieu) Jacket & Shoes,£295,
Add to cart,costumes,RUSH (2013),James Hunt's (Chris Hemsworth) Helmet Sash,£295,
Add to cart,costumes,DUNE (2000),Sardaukar Soldier's Jacket,£145,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Matron's (Jane Stanness) Uniforms,£245,
Add to cart,costumes,FLIGHT (2012),Whip Whitaker's Pilot and Raincoat Costume,"$1,095",
Add to cart,costumes,"FIFTH ELEMENT, THE (1997)",Mangalore Spare Armour Pieces,£395,
Add to cart,costumes,GHOSTS OF MARS (2001),Light-Up Miners' Helmet,£695,
Sold Archive,costumes,BATMAN FOREVER (1995),Entertainment Memorabilia Live Auction - London - 2021 Batman's (Val Kilmer) Sonar Batsuit Display,"£93,750","Sold on 25 Oct, 2021"
Add to cart,costumes,MY BROTHER'S KEEPER (2004),Bess Meyers' Creature Teeth,£245,
Add to cart,costumes,CHILDREN OF MEN (2006),Jasper's (Michael Caine) Shirt,£295,
Sold Archive,costumes,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Stormtrooper Helmet,"$137,500","Sold on 26 Aug, 2020"
Sold Archive,costumes,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - Los Angeles - 2020 1977/1978 Darth Vader Promotional Costume With Poster-Matched Helmet,"$287,500","Sold on 26 Aug, 2020"
Add to cart,costumes,GEMINI MAN (2019),Junior's Final Battle Costume and Accessories,$625,
Sold Archive,costumes,JAMES BOND: DR. NO (1962),Entertainment Memorabilia Live Auction: London 2023 Lot #209 - Honey Ryder's (Ursula Andress) Bathrobe,"£87,500","Sold on 3 Nov, 2023"
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Kyznetsov’s (Mark Acheson) Slam Guard Costume,£495,
Add to cart,costumes,TOTAL RECALL (2012),Douglas Quaid's (Colin Farrell) Costume,"$1,195",
Add to cart,costumes,"VERLASTING PIECE, AN (2000)",Bronagh (Anna Friel) Costume,£145,
Add to cart,costumes,"GRAND BUDAPEST HOTEL, THE (2014)",Zig-Zag Uniform,£995,
Add to cart,costumes,SPECTRE (1977),Stuart Freeborn Gorn-Like “Asmodius” Green Lizard Mask and Production Documents,"$4,495",
Add to cart,costumes,TERMINATOR 3: RISE OF THE MACHINES (2003),Battle-Scarred Future War Costume,£295,
Add to cart,costumes,JUPITER ASCENDING (2015),Tail Head Piece,£295,
Add to cart,costumes,BILLY LYNN'S LONG HALFTIME WALK (2016),Dime's (Garrett Hedlund) Tactical Vest,$345,
Add to cart,costumes,KING ARTHUR (2004),Alecto's (Lorenzo De Angelis) Tunic,£195,
Add to cart,costumes,SERENITY (2005),Alliance Guard Arm Armour,£395,
Add to cart,costumes,RED 2 (2013),Russian Naval Female Costume,£295,
Add to cart,costumes,BABY DRIVER (2017),Bats' (Jamie Foxx) Robbery Costume,"$1,995",
Add to cart,costumes,AUSTIN POWERS IN GOLDMEMBER (2002),Dr Roboto Factory Worker Costume,£295,
Sold Archive,costumes,BATMAN FOREVER (1995),Entertainment Memorabilia Live Auction: London 2023 Lot #48 - Batman's (Val Kilmer) Panther Suit,"£81,250","Sold on 7 Nov, 2023"
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Viktor Cherevin's Pinstriped Suit,$495,
Add to cart,costumes,THE BIG BANG THEORY (2007-2019),Raj Koothrappali (Kunal Nayyar) Holiday Pajamas,$795,
Add to cart,costumes,ONE NIGHT IN MIAMI (2020),Cassius Clay's (Eli Goree) Miami Fight Costume with Sonny Liston's (Aaron D. Alexander) Boxing Gloves,"$1,125",
Add to cart,costumes,BROKEN DIAMONDS (2021),Cindy's (Lola Kirke) Party Outfit and Boots,$495,
Sold Archive,costumes,"GODFATHER PART II, THE (1974)",Entertainment Memorabilia Live Auction: London 2023 Lot #164 - Vito Corleone's (Robert De Niro) Screen-matched Revenge Costume,"£62,500","Sold on 6 Nov, 2023"
Add to cart,costumes,AUSTIN POWERS IN GOLDMEMBER (2002),Mr. Roboto Factory Worker Costume,$295,
Add to cart,costumes,BROKEN DIAMONDS (2021),Cindy's (Lola Kirke) Finale Costume and Shoes,$395,
Add to cart,costumes,"CELL, THE (2000)",Peter Novak's (Vince Vaughn) SFX Costume,£395,
Sold Archive,costumes,PREDATORS (2010),Entertainment Memorabilia Live Auction 2017 Mr. Black / Berserker (Bryan Steele) Predator Creature Costume,"£57,950","Sold on 11 Sep, 2017"
Add to cart,costumes,WHISKEY TANGO FOXTROT (2016),Kim Baker's Blue Dress Costume,$495,
Add to cart,costumes,ALI G INDAHOUSE (2002),Ali G (Sacha Baron Cohen) Black Goth Costume,£495,
Add to cart,costumes,AUSTIN POWERS IN GOLDMEMBER (2002),Submarine Crewman Shirt,£245,
Add to cart,costumes,MY NAME IS EARL (2005-2009),Joy Turner's (Jaime Pressly) Blouse,"$1,045",
Add to cart,costumes,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-signed Production Storyboard and Ewok Fur Display,£695,
Add to cart,costumes,GEMINI MAN (2019),Henry Brogan's Final Battle Costume,$495,
Sold Archive,costumes,ALIENS (1986),Entertainment Memorabilia Live Auction - London - 2022 Lot # 21 - Harry Harris Collection: Pvt. Hudson's (Bill Paxton) USCM Costume,"£175,000","Sold on 1 Nov, 2022"
Add to cart,costumes,SABOTAGE (2014),"Joe ""Grinder"" Phillips (Joe Manganiello) Denim Vest",$195,
Add to cart,costumes,BETTER CALL SAUL (2015-2022),"Madrigal Intermodal Warehouse Hardhat, Mug, Safety Vest, and Blue Water Bottle",$845,
Add to cart,costumes,"WAY BACK, THE (2010)",Irena's (Saoirse Ronan) Costume,£795,
Add to cart,costumes,"LEAGUE OF GENTLEMEN, THE (1999-2017)",Dr. Chinnery's (Mark Gatiss) Costume,£695,
Add to cart,costumes,BLOOD DIAMOND (2006),Colonel Bodyguard's Stunt Tactical Vest,£195,
Add to cart,costumes,SABOTAGE (2014),Caroline's (Olivia Williams) Bloody Shirt,$195,
Add to cart,costumes,ZOOM (2006),Cindy Collins' (Ryan Whitney Newman) Costume,£295,
Add to cart,costumes,FLIGHT (2012),Whip Whitaker's Office Meeting Costume,$695,
Add to cart,costumes,"EXPERIMENT, THE (2010)",Barris' (Forrest Whitaker) Complete Bloody Guard Costume,$445,
Add to cart,costumes,LOOPER (2012),Cid's (Pierce Gagnon) Shirt,$195,
Add to cart,costumes,DRACULA (2013-2014),Alexander Grayson (Jonathan Rhys Myers) Post-Explosion Stunt Suit,£295,
Add to cart,costumes,SPACE PRECINCT (1994),Police Jacket,£195,
Add to cart,costumes,POINT BREAK (1991),Prototype Richard Nixon Stunt Mask,"£2,195",
Add to cart,costumes,MARVEL'S JESSICA JONES (2015-2019),Dorothy Walker's Bloodied Death Costume and Jessica Jones' Funeral Costume,"$1,245",
Add to cart,costumes,HELLBOY II: THE GOLDEN ARMY (2008),Cathedral Head's (Brian Steele) Hand Appliances,$625,
Add to cart,costumes,10 CLOVERFIELD LANE (2016),Michelle's Board Game Costume,$745,
Add to cart,costumes,DRACULA (2013-2014),Alexander Grayson's (Jonathan Rhys Meyers) Hero Billiard Room Costume,£595,
Add to cart,costumes,CHILDREN OF MEN (2006),Theo’s (Clive Owen) Bexhill Costume,"£1,295",
Add to cart,costumes,EUROPA REPORT (2013),William (Daniel Wu) Tan T-shirt,$295,
Add to cart,costumes,DAREDEVIL (2003),The Kingpin's (Michael Clarke Duncan) Shirt and Waistcoat,£795,
Sold Archive,costumes,ALIEN (1979),Entertainment Memorabilia Live Auction - London - 2022 Lot # 12 - Brett's (Harry Dean Stanton) Nostromo Cap,"£81,250","Sold on 19 Oct, 2022"
Add to cart,costumes,EUROPA REPORT (2013),Daniel (Christian Camargo) Launch Under Layer,$195,
Add to cart,costumes,TRACK 29 (1988),Martin's (Gary Oldman) Costume,"$1,295",
Add to cart,costumes,RED 2 (2013),Marvin Boggs' (John Malkovich) Russian Military Stunt Costume,£495,
Add to cart,costumes,RED PLANET (2000),Santen's (Benjamin Bratt) Jumpsuit,£795,
Add to cart,costumes,PLAY SCHOOL (1965-1988),Hamper Of Puppet Costumes and Props,£595,
Add to cart,costumes,BASIC (2003),Master Sergeant Nathan West's (Samuel L. Jackson) Military Uniform,£695,
Add to cart,costumes,"EXPENDABLES, THE (2010)",Hale Caesar's (Terry Crews) Motorcycle Helmet,$845,
Add to cart,costumes,SABOTAGE (2014),"Julius ""Sugar"" Edmonds (Terrence Howard) Training Costume",$295,
Add to cart,costumes,HIGHLANDER II: THE QUICKENING (1991),Connor MacLeod's (Christopher Lambert) Tunic and Planet Zeist Rebel Costume Components,"$1,995",
Add to cart,costumes,SHANGHAI KNIGHTS (2003),Lord Nelson Rathbone's (Aiden Gillen) Costume,£695,
Add to cart,costumes,HUGO (2011),Hugo's Father's (Jude Law) Shirt,£245,
Add to cart,costumes,MY NAME IS EARL (2005-2009),Joy's (Jaime Pressley) Christmas Sweater Costume and Earrings,£395,
Add to cart,costumes,ULTRAVIOLET (2006),Violet's (Milla Jovovich) Prototype Blue Jacket,£345,
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Black Henley Shirt,$195,
Add to cart,costumes,"TRIPODS, THE (1984-1985)",Eloise's (Charlotte Long) Stunt Costume,£395,
Add to cart,costumes,LOOPER (2012),Old Joe (Bruce Willis) Jeans and Long Sleeve Shirt,$795,
Add to cart,costumes,"BOAT THAT ROCKED, THE (2009)",Quentin’s (Billy Nighy) Jacket,£245,
Add to cart,costumes,MUNICH (2005),Ze’ev Friedman’s (Haguy Wigdor) Hostage Tracksuit,£245,
Sold Archive,costumes,TERMINATOR 2: JUDGMENT DAY (1991),Entertainment Memorabilia Live Auction 2018 Light-Up T-800 Terminator Endoskeleton,"£246,000","Sold on 19 Sep, 2018"
Add to cart,costumes,RED 2 (2013),Marvin Boggs' (John Malkovich) Uniform,£745,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's Military Costume,$895,
Add to cart,costumes,EVIE (2021),Prosthetic Skin Suit,£295,
Add to cart,costumes,HANNIBAL RISING (2007),Mother Lecters' (Ingeborga Dapkunaite) Burnt Coat,£195,
Add to cart,costumes,GULLIVER'S TRAVELS (2010),Gulliver's (Jack Black) Mailroom ID Card,£295,
Add to cart,costumes,FLIGHT (2012),Whip Whitaker's Breakfast Meeting Costume,$595,
Add to cart,costumes,DRACULA (2013-2014),Minerva Westenra's (Jemma Redgrave) Townhouse Costume,£295,
Add to cart,costumes,WAGNER (1981-1983),Richard Wagner's (Richard Burton) Coat,£215,
Add to cart,costumes,"HAUNTED MANSION, THE (2003)",Zombie Mask,"$1,965",
Add to cart,costumes,DRACULA (2013-2014),Van Helsing (Thomas Kretschmann) Engagement Party Costume,£495,
Add to cart,costumes,G.I. JOE: THE RISE OF COBRA (2009),Scarlett's Screen-Matched Stunt Pit Costume,$995,
Add to cart,costumes,SABOTAGE (2014),"Julius ""Sugar"" Edmonds (Terrence Howard) Shirts and Bandanna",$295,
Sold Archive,costumes,LOST IN SPACE (2018-2021),Lost in Space Online Auction Lot # 10: Lost In Space (2018-2021) - Robot Alien (Brian Steele) Complete Costume with Electronic Helmet,"$80,000","Sold on 31 Oct, 2019"
Add to cart,costumes,ULTRAVIOLET (2006),Medical Tech 1 (Matthew Sturgess) Lab Coat,£195,
Reserved,costumes,MARVEL'S AGENTS OF S.H.I.E.L.D. (2013-2020),Lot # 936 - Phil Coulson's Season 2 Finale Costume,,
Add to cart,costumes,PRINCE VALIANT (1997),Camelot Soldier's Armour Plates,£395,
Add to cart,costumes,"BLACKLIST, THE (2013-2023)",Ryan Eggold (Tom Keen) Suit,£695,
Add to cart,costumes,HOLLOW MAN (2000),Sebastian Caine's (Kevin Bacon) Burn Stunt Face Mask,$895,
Add to cart,costumes,COLD LAZARUS (1996),Fyodor's (Ciaran Hinds) Cloak,£195,
Add to cart,costumes,DOOM (2005),Mac's (Yao Chin) Jumpsuit,£495,
Sold Archive,costumes,BATMAN (1989),Entertainment Memorabilia Live Auction - London - 2019 Joker's (Jack Nicholson) Costume,"£73,800","Sold on 13 Sep, 2019"
Add to cart,costumes,10 CLOVERFIELD LANE (2016),Emmett's Distressed Blue T-shirt,$395,
Add to cart,costumes,MY NAME IS EARL (2005-2009),Earl Hickey's (Jason Lee) Flannel Shirt,"$1,325",
Add to cart,costumes,JACK THE GIANT SLAYER (2013),King's Guard Armour,£895,
Add to cart,costumes,TROY (2004),Pair of Shoes,£145,
Sold Archive,costumes,GLADIATOR (2000),Commodus (Joaquin Phoenix) White Arena Armour Display,,
Add to cart,costumes,"ISLAND, THE (2005)",Male Agnate Costume,$795,
Add to cart,costumes,HOTEL SPLENDIDE (2000),Kath's (Toni Collette) Cardigan and Trousers,£215,
Add to cart,costumes,SAVING PRIVATE RYAN (1998),Ranger Jacket with Shirt,"$1,475",
Sold Archive,costumes,"GOOD, THE BAD AND THE UGLY, THE (1966)",Entertainment Memorabilia Live Auction: London 2023 Lot #166 - Angel Eyes' (Lee Van Cleef) Hat,"£137,500","Sold on 8 Nov, 2023"
Add to cart,costumes,FRANK HERBERT'S CHILDREN OF DUNE (2003),Farad'n Corrino's (Jonathan Bruun) Training Costume,£295,
Add to cart,costumes,"WAY BACK, THE (2010)",Mr. Smith's (Ed Harris) Costume,£595,
Add to cart,costumes,EARTH: FINAL CONFLICT (1997-2002),White Spa Dressing Gown,£245,
Sold Archive,costumes,X-MEN (2000),Entertainment Memorabilia Live Auction 2017 Magneto (Ian McKellen) Helmet and Tunic,"£48,800","Sold on 15 Aug, 2017"
Add to cart,costumes,DREAMER (2005),Manolin's (Freddy Rodriguez) Jockey Riding Hat,$245,
Add to cart,costumes,AEON FLUX (2005),Guard SFX Helmet,£595,
Add to cart,costumes,28 WEEKS LATER (2007),Don's (Robert Carlyle) Costume,£525,
Add to cart,costumes,PRINCE OF PERSIA: THE SANDS OF TIME (2010),Silver Stud Gauntlets,£125,
Add to cart,costumes,KINGDOM OF HEAVEN (2005),Ibelin Houseman (Lotfi Yahya Jedidi) Costume,£295,
Add to cart,costumes,"PACIFIC, THE (2010)",Sgt. 'Gunny' Haney's (Gary Sweet) Uniform,£595,
Add to cart,costumes,BABYLON 5: THIRDSPACE (1998),Interplanetary Expeditions Jumpsuit,$495,
Add to cart,costumes,EUROPA REPORT (2013),James (Sharlto Copely) Red Off Duty Costume,$295,
Sold Archive,costumes,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction 2018 Indiana Jones' (Harrison Ford) Signature Fedora,"£393,600","Sold on 31 Aug, 2018"
Add to cart,costumes,SHATTERED (1991),Injured Dan Merrick Facial Appliance,$245,
Add to cart,costumes,ADRIFT (2018),Richard's (Sam Claflin) Turtleneck Sweater,$325,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Meredith's (Simon Pegg) Post Monster Kill Pyjamas,£695,
Add to cart,costumes,WAR HORSE (2011),British Army Helmet,£495,
Add to cart,costumes,DUNE (2000),Gurney Halleck (P.H. Moriarty) Uniform,£395,
Add to cart,costumes,"EAGLE HAS LANDED, THE (1976)",German Frogman Outfit,£395,
Add to cart,costumes,HOLLYWOODLAND (2006),Toni Mannix's (Diane Lane) Vintage Brocade Jumpsuit,$595,
Add to cart,costumes,RED 2 (2013),Sarah Ross' (Mary-Louise Parker) Russian Uniform,£595,
Add to cart,costumes,"ADJUSTMENT BUREAU, THE (2011)",Pair of Bureau Portal Hats,£995,
Add to cart,costumes,"HAUNTING OF HILL HOUSE, THE (2018-2018)",Young Hugh Crain's Bloody Shirt Prototype,$295,
Add to cart,costumes,"UNBORN, THE (2009)",Mark Hardigan (Cam Gigandet) YMCA Costume,£395,
Add to cart,costumes,STARSHIP TROOPERS (1997),Female Soldier's Shirt,£145,
Add to cart,costumes,LITTLE BUDDHA (1993),Tibetan Monk Costume - LB10A,£145,
Add to cart,costumes,"BANK JOB, THE (2008)",Martine Love's (Saffron Burrows) Brown Dress,£295,
Sold Archive,costumes,JASON GOES TO HELL: THE FINAL FRIDAY (1993),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Screen-Matched Kane Hodder-Signed Jason Voorhees Hockey Mask,"$225,000","Sold on 21 Jun, 2021"
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Prototype Klingon Jewelry,$295,
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Merc’s (Fabian Gujral) Costume,£195,
Add to cart,costumes,JOHNNY ENGLISH (2003),Pascal Sauvage' (John Malkovich) Costume,£395,
Add to cart,costumes,WHISKEY TANGO FOXTROT (2016),Kim Baker's White Tee and Taupe Sweater Costume,$495,
Sold Archive,costumes,IRON MAN 3 (2013),Entertainment Memorabilia Live Auction: London 2023 Lot #253 - Light-up Iron Man (Robert Downey Jr.) Mark 42 Helmet with Replica Chest and Shoulder Armour,"£81,250","Sold on 31 Oct, 2023"
Add to cart,costumes,DRACULA (2013-2014),Mina Murray (Jessica De Gouw) Hyde Park Costume,£345,
Add to cart,costumes,MINORITY REPORT (2002),Director Lamar Burgess' (Max Von Sydow) Lapel Pin,£395,
Add to cart,costumes,LITTLE RED RIDING HOOD (1995),Hyena Head Mask,£395,
Add to cart,costumes,"LAST EMPEROR, THE (1987)",Child's Kingfisher Feather Headband,£145,
Add to cart,costumes,BETTER CALL SAUL (2015-2022),Mike Ehrmantraut (as played by Jonathan Banks) Parking Attendant Short-Sleeve Polo,$995,
Add to cart,costumes,GANGS OF NEW YORK (2002),Jenny Everdeane's (Cameron Diaz) Bloodied Dress,"$1,485",
Add to cart,costumes,"CHRONICLES OF NARNIA, THE: PRINCE CASPIAN (2008)",Satyr Mask - Grey Hair,"$1,195",
Sold Archive,costumes,SPIDER-MAN 3 (2007),Entertainment Memorabilia Live Auction - London - 2021 Production-made Spider-Man (Tobey Maguire) Costume,"£162,500","Sold on 8 Nov, 2021"
Add to cart,costumes,"UNBORN, THE (2009)",Casey's (Odette Yustman) Top and Jeans,£395,
Add to cart,costumes,PANDORUM (2009),Child Hunter's (Asia Luna Mohmand) Costume,$895,
Add to cart,costumes,CAPTAIN CORELLI'S MANDOLIN (2001),Italian Soldier Helmet,£195,
Add to cart,costumes,"HAUNTING, THE (1999)",Hugh Crain Fireplace Head,"$1,995",
Add to cart,costumes,EUROPA REPORT (2013),Rosa (Anamaria Marinca) Grey Crew Jacket,$245,
Add to cart,costumes,MARVEL'S JESSICA JONES (2015-2019),Trish Walker's Hellcat Costume with Bonus Pants,$195,
Add to cart,costumes,"GRAND BUDAPEST HOTEL, THE (2014)",Gustave's (Ralph Fiennes) Prison Costume,"£2,995",
Add to cart,costumes,G.I. JOE: THE RISE OF COBRA (2009),Baroness' (Sienna Miller) Prototype Boots,£495,
Add to cart,costumes,HOLLOW MAN (2000),Sebastian Caine's (Kevin Bacon) Facial Appliance,$895,
Add to cart,costumes,BATTLESTAR GALACTICA (1978),Woman's Top,£395,
Add to cart,costumes,CHILDREN OF MEN (2006),British Army Combat Helmet,£145,
Add to cart,costumes,ALI G INDAHOUSE (2002),David Carlton (Charles Dance) Suit,£295,
Add to cart,costumes,WRATH OF THE TITANS (2012),Greek Warrior Helmet,£595,
Add to cart,costumes,DEATH HOUSE (2016),Giger's (Bill Moseley) Armored Cowl,$395,
Add to cart,costumes,MISSION: IMPOSSIBLE (1996),Franz Krieger (Jean Reno) Fireman Costume,£995,
Add to cart,costumes,13 (2010),"Vince's (Sam Riley) ""13"" Game Shirt",$395,
Add to cart,costumes,IMMORTALS (2011),Complete Hoplite Soldier Costume & Helmet,£795,
Add to cart,costumes,UNKNOWN PRODUCTION,Frankenstein’s Monster-style Kryolan Make-up Demo Head,£395,
Add to cart,costumes,"HAUNTING OF HILL HOUSE, THE (2018-2018)",Young Theo's Alternate Bathrobe,$345,
Add to cart,costumes,DUNE (2000),Sardaukar Costume,£195,
